what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1456752066422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752074457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752074630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752094615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752101081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1456752109893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752112311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752114184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1456752125379
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1456752128502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752138249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752138981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752140788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752169693
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456752178350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456752187278
activated,view,org.testng.eclipse,6.9.10.201512240000,"org.testng.eclipse.ResultView",1456752189156
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1456752189240
